,leave,stay
37068,72.1361,86.04653
37069,78.99725,84.89358
37070,93.33653,97.21689
37071,126.73905,132.25815
37072,181.13596,180.82892
37073,232.50453,227.70251
37074,86.58342,93.48664
37075,83.214424,83.12233
37076,92.24748,95.526306
37077,120.58708,126.65684
37078,167.42236,169.2593
37079,222.40935,219.81448
37080,88.43437,82.5077
37081,77.883095,79.095406
37082,101.274216,106.13916
37083,147.74918,148.23022
37084,204.899,199.45682
37085,263.28745,251.49586
37086,88.870895,82.93663
37087,77.50441,78.63061
37088,100.2705,105.25982
37089,142.4716,143.74463
37090,201.36952,196.32391
37091,259.75797,248.36298
37092,91.82713,85.32326
37093,76.53769,77.13612
37094,97.13414,101.866196
37095,135.35255,137.47078
37096,194.31181,190.017
37097,252.70027,242.05606
37098,97.612526,89.76189
37099,75.62086,75.961105
37100,95.02641,99.34371
37101,127.668106,132.28333
37102,184.91016,182.22766
37103,243.00224,234.07568
37104,101.29907,91.66214
37105,71.708,71.48541
37106,88.59598,92.04166
37107,118.11448,123.84334
37108,161.52245,164.29727
37109,221.89857,217.60307
37110,72.778015,94.447296
37111,76.99557,77.062485
37112,94.805954,100.10809
37113,129.87624,133.5711
37114,183.63731,182.53674
37115,242.0258,234.5758
37116,78.96011,100.02118
37117,73.04747,73.03333
37118,88.12053,92.75346
37119,117.56322,123.23707
37120,162.87567,164.9642
37121,220.89095,216.92175
37122,91.73393,107.618645
37123,67.865265,67.50046
37124,83.30727,87.38013
37125,110.95082,117.21724
37126,158.81596,162.58922
37127,219.12646,216.26239
37128,94.42096,107.95931
37129,68.56786,67.89906
37130,83.24106,87.01558
37131,109.943634,116.34674
37132,151.82042,156.41391
37133,210.59734,209.10197
37134,96.195206,108.23759
37135,67.746605,66.601746
37136,80.944374,84.21343
37137,106.397156,112.84856
37138,140.12639,146.12395
37139,195.3608,196.79156
37140,96.42569,112.3333
37141,63.814613,62.643562
37142,74.96866,78.29976
37143,98.89752,105.34451
37144,131.08049,137.25641
37145,178.61394,184.28128
37146,57.51035,96.30757
37147,66.823586,67.273346
37148,89.142365,94.43489
37149,118.73027,123.68313
37150,175.19765,174.3845
37151,233.58609,226.42355
37152,66.43036,102.05949
37153,59.258736,58.86216
37154,73.46756,77.418625
37155,100.45685,106.22844
37156,137.30722,142.14867
37157,194.81326,194.76212
37158,72.63987,105.916405
37159,58.304806,57.44046
37160,70.319305,73.74524
37161,94.82225,100.30406
37162,127.81268,133.10611
37163,177.4887,180.56964
37164,75.184525,105.63849
37165,58.39941,57.443695
37166,66.97688,69.87927
37167,88.2498,93.30873
37168,107.53044,127.44238
37169,161.02174,166.56334
37170,82.14748,106.46104
37171,58.698265,57.325394
37172,66.01508,68.21368
37173,83.76851,88.14018
37174,96.35182,123.187965
37175,144.8492,160.3978
37176,100.80669,114.88949
37177,56.93849,55.342033
37178,64.16315,66.241905
37179,81.52219,86.62538
37180,92.43289,117.03456
37181,135.48822,153.78316
37182,104.82245,119.37837
37183,53.03328,51.63366
37184,59.309746,61.125282
37185,74.4429,79.40257
37186,84.61154,108.92241
37187,109.70064,145.0248
37188,114.9655,124.633
37189,51.71691,50.445427
37190,56.79656,57.759262
37191,68.28939,72.74043
37192,82.85151,106.1051
37193,94.0273,136.67052
37194,125.098404,132.4062
37195,57.5082,55.537987
37196,49.09281,48.99659
37197,53.26104,63.72992
37198,60.70173,91.03407
37199,75.24419,125.46614
37200,107.81749,116.43603
37201,54.13421,53.641052
37202,56.762524,59.7483
37203,72.48056,81.030426
37204,79.13955,117.898575
37205,159.4079,167.38947
37206,111.75448,115.15382
37207,56.352413,55.430733
37208,59.50611,62.211266
37209,76.21658,85.380775
37210,88.77758,121.37893
37211,167.04543,172.92593
37212,113.50058,116.3835
37213,58.296288,57.27849
37214,58.465763,60.82956
37215,72.90085,82.66836
37216,81.003265,119.3991
37217,162.3958,169.52917
37218,115.631355,116.78022
37219,57.76702,56.63095
37220,58.111954,60.19084
37221,70.675285,81.317924
37222,77.01519,117.62865
37223,150.94179,167.32776
37224,116.771706,120.53942
37225,58.86589,57.647858
37226,56.10633,57.741028
37227,64.71748,75.77916
37228,70.16376,112.231606
37229,124.24806,160.93463
37230,55.442017,85.788956
37231,65.12197,74.679825
37232,94.9068,99.6577
37233,124.09967,130.12404
37234,178.17685,183.02078
37235,235.84901,234.93161
37236,60.923214,85.48361
37237,65.836296,74.81582
37238,94.23809,98.738686
37239,124.13434,131.55585
37240,179.87262,182.08879
