x,y,x_velocity,y_velocity,angle,angular_velocity,left_contact,right_contact
0.23298112,0.07868186,-0.27773502,-0.28052577,-0.023509666,0.015048782,0.0,0.0
0.28028727,0.650456,0.07237094,-0.29021183,0.33886802,0.062057696,0.0,0.0
0.17250538,0.3886043,0.019887645,-0.24908017,0.21714152,0.107564494,0.0,0.0
-0.23312692,-0.035219826,-0.19215834,0.001699284,0.25332466,-0.0038985424,1.0,1.0
0.17082195,-0.013268914,0.115214184,-0.013077009,-0.09727505,-0.04260737,1.0,1.0
0.16834727,-0.009748425,7.477943e-08,-2.276944e-08,-0.06807578,-1.6254407e-07,1.0,1.0
0.17020074,0.9770805,0.5615996,-0.78392494,0.15045422,0.17697482,0.0,0.0
0.36781597,0.48623693,-0.17449552,-0.28636184,0.17864192,-0.16249803,0.0,0.0
-0.03929176,0.032566175,-0.046528157,-0.051279463,0.010990941,-0.01988308,0.0,0.0
-0.104967974,0.063153945,-0.03711369,-0.049399722,0.028127361,0.09881946,0.0,0.0
0.14462909,-0.0014610076,0.05695645,-0.08501495,0.0028249943,-0.62608325,0.0,1.0
-0.031289674,1.4674865,-0.26377782,0.0628772,0.035500903,0.059000112,0.0,0.0
-0.22242002,0.64314353,0.061035443,-0.15769166,-0.1111929,0.09902145,0.0,0.0
0.22285576,0.07694472,-0.1024612,-0.08682192,0.02551393,-0.038754053,0.0,0.0
0.098667145,-0.0008543277,-0.00015631955,-1.2604997e-07,-0.00436431,4.6001274e-05,1.0,1.0
0.085767746,-0.03372927,-0.12798908,0.021666896,0.08898544,0.08437862,0.0,1.0
-0.051750947,-0.0007634902,5.1562733e-08,-4.190344e-10,-0.003305522,-9.464146e-08,1.0,1.0
-0.2666846,0.33983696,0.15594515,-0.32281545,-0.009113836,0.03495283,0.0,0.0
0.37922964,0.62018883,-0.07359266,-0.35581988,0.19017199,0.016431618,0.0,0.0
-0.07589493,0.24803819,0.1228538,-0.35066828,0.10305264,-0.2211264,0.0,0.0
-0.27358064,0.26619315,0.22774391,-0.37870225,-0.015649986,0.04566814,0.0,0.0
0.22674723,0.17999354,-0.4467834,-0.33304325,0.031072902,-0.13014212,0.0,0.0
-0.18652591,0.11541425,-0.04791827,-0.12124589,-0.19335876,-0.033843413,0.0,0.0
0.11657753,0.0617195,-0.21792738,-0.20701766,0.022566028,0.016930316,0.0,0.0
0.3242839,0.36174604,-0.22057077,-0.25509545,0.14386939,-0.054934908,0.0,0.0
-0.32096878,0.83346105,-0.21873477,-0.20017281,-0.2760273,-0.14519435,0.0,0.0
0.42593965,0.6465749,0.22288355,-0.6793483,0.40123627,0.10318154,0.0,0.0
0.1823289,-0.005019298,-0.104443155,-0.11101596,-0.04507708,-0.042619586,0.0,0.0
0.0722147,-0.0010603571,1.5474967e-06,1.3432169e-09,0.0025237787,-4.5866713e-07,1.0,1.0
0.33871937,-0.061282564,0.058481872,0.0040346105,-0.29275945,0.057621695,0.0,0.0
-0.104084775,1.2238681,-0.70989823,-0.7674111,-0.018894196,-0.15599684,0.0,0.0
0.03578501,1.3970764,0.59955883,-0.16909157,-0.029814363,-0.09126194,0.0,0.0
0.27541247,0.9975533,-0.042436413,-0.4963859,0.1060239,-0.16812256,0.0,0.0
-0.28589922,0.5471027,0.1514958,-0.5045665,-0.06971931,0.075435296,0.0,0.0
0.04522314,-0.0006782317,9.845942e-07,6.794006e-10,-0.0012441955,-3.543459e-07,0.0,0.0
-0.00037403108,0.56785625,0.07358087,-0.49022856,-0.020613901,-0.014538802,0.0,0.0
0.16351509,0.18968533,-0.3290797,-0.20470153,-0.040290102,0.011303472,0.0,0.0
-0.16545677,0.0035282946,0.09710839,0.033854164,-0.104624115,0.17816232,1.0,1.0
0.22955608,-0.030876722,0.20010106,-0.02448023,-0.21878113,-0.07417066,1.0,1.0
-0.46920925,0.21926029,0.46813887,-0.2849405,-0.2143764,0.12600571,0.0,0.0
0.31949767,0.4620829,-0.1863246,-0.49888018,0.29930386,-0.14422157,0.0,0.0
-0.02029934,1.4410381,-0.6702079,0.41998586,0.016474303,0.060627617,0.0,0.0
-0.120923325,0.23891152,0.10232012,-0.34694055,-0.01395703,0.065429494,0.0,0.0
0.12609854,0.07870117,0.067052186,-0.16192372,0.036643628,0.03741438,0.0,0.0
0.18516922,0.6179978,0.10730173,-0.48852062,0.15199862,-0.13203414,0.0,0.0
-0.03241787,0.4758656,0.12678033,-0.50524086,0.01489511,0.033470083,0.0,0.0
-0.03426943,1.3631953,-0.303479,-0.32595393,-0.009184204,-0.045656554,0.0,0.0
0.21370497,0.79086757,0.20283699,-0.23848896,0.16838852,0.03297918,0.0,0.0
0.12217684,1.1941636,0.49059662,-0.704857,0.08738081,0.047373284,0.0,0.0
-0.34486398,0.28727826,0.19747564,-0.32496437,-0.05728672,0.0153341545,0.0,0.0
-0.11176328,0.40873528,0.27788854,-0.44435564,0.15495056,0.045776933,0.0,0.0
0.037119962,1.1167464,0.1605336,-0.79089683,-0.031434212,-0.010941159,0.0,0.0
0.048136998,-0.0006798053,0.0006636415,-4.102256e-06,-0.0011389621,-0.00019123158,0.0,0.0
0.026227092,1.4142387,0.2565344,-0.09049429,0.020498585,0.17613032,0.0,0.0
0.08672266,-0.004921343,-0.023870084,0.021184443,-0.037325185,0.07108464,1.0,0.0
0.0977067,0.35421726,0.099963784,-0.49268305,0.039497644,-0.0055879,0.0,0.0
0.058816623,0.074420795,-0.35533932,-0.16528219,-0.06476107,-0.08645971,0.0,0.0
0.10792341,0.035715733,-0.110172704,-0.14556648,0.047151454,-0.003175458,0.0,0.0
0.016191196,1.4606621,0.08194678,-0.01531224,0.08992296,0.23656085,0.0,0.0
0.048940085,1.4255097,0.3562472,-0.09298877,0.06588887,0.29391652,0.0,0.0
0.036921788,-0.023120632,0.074273184,-0.15589036,-0.054210626,-0.35255983,1.0,1.0
0.20655604,0.5756413,0.081058495,-0.46883252,0.20741446,-0.17084132,0.0,0.0
0.10908203,1.352629,0.56326306,-0.37486786,0.03835832,0.075267285,0.0,0.0
-0.22725005,1.4032574,-0.48792282,-0.17984787,-0.41859806,-0.39615053,0.0,0.0
0.12158489,-0.026393106,-0.53061557,-0.35188547,-0.12641892,-1.2253673,1.0,1.0
0.034564782,0.8244766,0.07787722,-0.6929122,-0.020594385,0.036374077,0.0,0.0
-0.011227894,1.1074231,-0.021083675,-0.61348855,-0.08150768,-0.04449099,0.0,0.0
0.11290884,0.047044024,-0.05966378,-0.10523564,0.070816845,0.032300137,0.0,0.0
0.15884228,0.1572118,-0.10275509,-0.12796193,0.03829123,-0.016543474,0.0,0.0
-0.08797531,-0.000658598,-0.0010047557,1.7974235e-06,0.004774517,0.0002950852,1.0,0.0
0.043630026,-0.005027809,0.019822236,0.033557706,-0.028537361,0.11320883,1.0,1.0
0.114680484,0.39428997,0.05957327,-0.46795562,0.012773846,-0.040861152,0.0,0.0
0.13913384,1.4747659,0.45351377,-0.13000816,0.27985734,0.120544985,0.0,0.0
0.10568714,-0.010930671,-0.1704926,-0.0046147057,0.073764995,-0.015085553,1.0,1.0
-0.11858721,0.0564952,-0.015711706,0.043366745,0.024269182,0.16140278,0.0,0.0
0.29701966,-0.038680233,0.12091438,-0.012256673,-0.27481577,-0.0361479,1.0,1.0
-0.27532148,0.49656445,0.109733805,-0.31118378,-0.2047027,0.1425393,0.0,0.0
0.27038345,1.2088559,0.6496495,-0.75316495,0.23900022,0.13195094,0.0,0.0
-0.3325408,0.5033294,0.18867226,-0.47348055,-0.067823134,0.091422185,0.0,0.0
0.09779644,0.15145598,-0.24820831,-0.21074979,-0.016149703,0.004818625,0.0,0.0
0.10821686,0.40577877,0.0045339214,-0.51607394,0.024077676,-0.05751903,0.0,0.0
-0.085823156,0.67160857,-0.008111557,-0.5799771,-0.106969394,0.09904466,0.0,0.0
-0.003944206,1.4144676,-0.3995201,0.15765804,0.0045771226,0.090497285,0.0,0.0
0.0022047996,0.44613627,0.04339939,-0.48892057,0.017486827,-0.013373889,0.0,0.0
0.0064743995,-0.00029857398,-0.007957347,1.0332994e-05,-0.0009703287,-4.8072093e-06,0.0,0.0
0.089855865,1.3662058,0.505378,-0.33009523,0.0041423975,0.09679772,0.0,0.0
0.22354145,0.5111936,-0.12566596,-0.36103103,0.10850021,-0.06879756,0.0,0.0
-0.08514128,0.60948116,0.029216904,-0.51736474,-0.082130775,0.10767196,0.0,0.0
-0.032857418,1.4133847,-0.39649996,-0.07929049,0.01867283,-0.020172067,0.0,0.0
0.08266525,0.42925072,0.079771854,-0.52249974,0.010626365,-0.053501893,0.0,0.0
-0.10576477,0.0059302663,0.09596597,-0.083261795,0.035759367,0.73738873,0.0,0.0
0.1325117,0.88183665,0.30228817,-0.6189977,0.046254195,0.014516501,0.0,0.0
-0.107065775,0.03266152,0.13234003,-0.19038449,0.01976596,0.04117478,0.0,0.0
0.13039427,0.079061806,-0.087009,-0.072214946,0.039684065,-0.0037854004,0.0,0.0
-0.026961993,-0.00068792346,-0.037337482,-5.261409e-06,-0.0047634775,2.4017102e-06,0.0,0.0
0.07525082,0.9109737,0.1640003,-0.69848955,-0.052427717,0.03823053,0.0,0.0
-0.12658158,0.23288663,0.068063684,-0.07564918,0.07367988,0.028728932,0.0,0.0
0.23430185,0.49692917,-0.05252906,-0.534556,0.08024891,-0.22835603,0.0,0.0
0.075930975,0.46527395,0.18145986,-0.48549896,-0.007879524,0.08387318,0.0,0.0
-0.09258652,0.6161825,0.014712086,-0.38826793,-0.071196094,0.053563684,0.0,0.0
0.08528805,1.1069014,0.14859399,-0.63734746,0.024089308,-0.07607095,0.0,0.0
0.097630404,-0.005890193,-0.26406536,-0.21017088,0.02707378,0.73760265,1.0,1.0
0.0036398887,-0.00026152373,0.0022383681,-5.591811e-06,-0.0009084715,-0.0006685427,0.0,0.0
-0.045090962,0.4900238,0.056477934,-0.5211918,0.004054538,0.05606844,0.0,0.0
0.16930418,0.07501739,-0.18083212,-0.26240864,0.04476114,-0.008848066,0.0,0.0
-0.17317724,1.3117125,-0.7398031,-0.48494655,-0.03598169,-0.077281155,0.0,0.0
0.11067371,0.82274765,0.27699235,-0.6112025,0.0033087812,0.082585886,0.0,0.0
-0.100625515,0.013681636,0.01772183,-0.028067794,0.098542206,0.0860345,0.0,0.0
-0.4073364,0.80280966,-0.48524046,-0.17723207,-0.23610403,-0.21660905,0.0,0.0
0.14450054,0.19830646,-0.113403186,-0.36866754,-0.0061197868,-0.026499923,0.0,0.0
0.17184019,0.21846336,-0.18180479,-0.20698436,-0.0050804797,-0.033399582,0.0,0.0
-0.25567585,-0.035576776,-0.27486536,-0.032833435,0.2549348,0.09778811,0.0,1.0
-0.14595279,0.89639354,-0.33004302,-0.6062381,-0.17866582,-0.09242894,0.0,0.0
-0.1442833,0.06630286,0.34632164,-0.47505483,0.02391672,-0.002270841,0.0,0.0
-0.0029197694,0.38998812,0.11369141,-0.4208316,0.092510395,-0.10254438,0.0,0.0
0.17279968,0.35374367,0.08642969,-0.5990659,0.2400791,-0.15081018,0.0,0.0
-0.037201785,-0.0012630248,-0.00019614756,-1.7992119e-07,0.00045593042,5.629526e-05,1.0,1.0
0.78687096,-0.27262008,0.33831936,-0.021891283,-0.23269257,0.3194397,0.0,1.0
0.3256131,0.36847568,-0.37902153,-0.34272435,0.043624353,-0.20061605,0.0,0.0
-0.063567445,1.4435937,-0.6709115,0.0554119,0.011019094,-0.122820914,0.0,0.0
-0.12841368,0.39729834,0.12710454,-0.45765346,-0.01590745,0.035888292,0.0,0.0
-0.26971292,0.9119392,-0.5366332,-0.45589578,-0.14181344,-0.0857124,0.0,0.0
-0.042135905,1.1745936,-0.19338909,-0.77960855,-0.06621743,-0.12158172,0.0,0.0
0.036816884,-0.018229356,-0.116559245,0.025576998,0.13383137,-0.08007496,1.0,1.0
-0.02291317,-0.0012365603,1.0748123e-07,-3.7621053e-10,-0.0008025201,-8.898933e-08,1.0,1.0
-0.1492012,0.28066015,0.05109676,-0.08352101,0.026850984,0.045847017,0.0,0.0
0.037073612,-8.582115e-05,5.1748835e-08,4.3948592e-10,-0.003570633,-9.649203e-08,0.0,0.0
-0.04263754,-0.0030856752,0.00466129,0.019518219,-0.012866445,0.06680669,1.0,1.0
0.12639847,0.0627873,-0.075610444,-0.051368512,0.017902438,-0.08922492,0.0,0.0
0.106697276,-0.00015073062,-0.0018070163,-1.1353683e-06,-5.8912097e-05,0.0005283122,1.0,1.0
0.2612753,0.37681985,-0.01695858,-0.39238152,0.25820678,-0.14317301,0.0,0.0
0.01456213,0.13477285,0.1451548,-0.38860166,0.030744962,0.014245542,0.0,0.0
-0.15024576,-0.0098137995,-0.025421565,0.01921863,0.0002927035,0.067074314,1.0,1.0
-0.108995155,0.03916112,-0.05115814,-0.04778339,-0.07827627,-0.17785732,0.0,0.0
-0.004642105,1.3691199,-0.08310865,-0.42484558,-0.00644905,-0.059666913,0.0,0.0
-0.18966284,0.12426003,0.09275417,-0.08840517,0.020034023,0.06421406,0.0,0.0
0.11871519,0.16032337,-0.26833662,-0.19461308,-0.009823076,-0.038450412,0.0,0.0
-0.10720329,-0.00038204432,0.00273032,7.941517e-06,-0.0030576102,1.5550919e-06,1.0,0.0
0.08313246,-0.00068584917,-0.065122224,2.333152e-06,-0.0038305172,-1.06356e-06,0.0,0.0
-0.044765376,-0.000723722,-0.12421521,2.0399407e-09,0.00066243944,-3.4406487e-08,1.0,1.0
-0.090582944,0.7640731,-0.17686078,-0.6348489,-0.10580249,0.0022562004,0.0,0.0
0.14730053,0.4102637,0.06076158,-0.31744182,0.16838631,0.059765495,0.0,0.0
0.101742074,1.366906,0.2362202,-0.58079326,-0.06943463,0.021209415,0.0,0.0
-0.06190262,0.007884667,-0.4057691,-0.1580716,-0.104681134,0.5555363,1.0,0.0
0.21984759,0.13756908,-0.3246675,-0.25708687,-0.026591973,0.022671629,0.0,0.0
0.18326922,0.88380617,0.09926494,-0.70601773,0.048272163,0.017960232,0.0,0.0
0.14687653,0.0321941,-0.23976333,-0.20071153,-0.021050712,0.044045366,0.0,0.0
0.16642514,0.14464875,-0.17767254,-0.22452292,0.07380726,-0.12090927,0.0,0.0
0.051324178,0.0013030267,-0.10380288,-0.024981521,-0.002970044,0.28583506,1.0,0.0
-0.1189291,0.0011639452,0.09329729,-0.012737733,-0.015485247,0.04512281,1.0,1.0
-0.012801933,0.074504554,0.09872598,-0.25719014,0.057328198,-0.027852092,0.0,0.0
0.13728361,0.9256063,0.2749652,-0.43786654,0.14877333,0.06450431,0.0,0.0
-0.10688629,-0.0003996396,-0.0132792,-4.796809e-06,0.0014747939,2.2192376e-06,0.0,0.0
-0.016466523,0.26932734,0.16996486,-0.3743954,0.15147586,-0.061563104,0.0,0.0
0.052083015,0.029406605,-0.14325301,-0.06428508,-0.08451175,0.030350918,0.0,0.0
0.11632271,0.7990973,0.12713335,-0.596934,0.008023235,0.006853038,0.0,0.0
0.1702426,1.4412804,0.63910764,-0.26653212,0.038901318,0.1923495,0.0,0.0
0.06426068,-0.010836115,0.0033768057,0.021385618,-0.07593611,0.06984577,1.0,1.0
0.0076562883,0.4354866,0.07143755,-0.5298841,-0.019829266,0.016234871,0.0,0.0
0.075519845,-0.0005828166,-0.028418833,-2.0304694e-06,-0.002963243,9.2397056e-07,0.0,0.0
0.2652734,-0.02355962,0.019727033,0.023438513,-0.16349737,0.071758315,1.0,1.0
-0.11110334,0.9510351,-0.14687514,-0.5735133,-0.43703994,-0.37710297,0.0,0.0
-0.019465828,1.4280858,-0.081055984,-0.24542336,0.014476166,-0.019339543,0.0,0.0
0.26529264,0.28113207,-0.30468112,-0.27778155,0.14384964,-0.19203697,0.0,0.0
-0.17739058,0.028342662,0.066140644,-0.06680551,-0.03716643,0.023632556,0.0,0.0
-0.38241786,0.9709863,-0.44231838,-0.5789236,-0.24264225,-0.073231615,0.0,0.0
-0.19218607,0.7949995,0.20374708,-0.7167233,-0.027978579,0.19026646,0.0,0.0
0.028450299,-0.00059862377,0.0028453306,3.3313283e-06,-0.0008534897,-0.00083905924,1.0,0.0
-0.32174772,0.7469377,0.106888846,-0.22810349,-0.184991,0.1309708,0.0,0.0
-0.26354915,0.86243206,-0.42458135,-0.39111325,-0.2431843,-0.17870995,0.0,0.0
0.32251167,-0.04887953,-0.0005137404,0.000100631834,-0.28027642,0.0001593621,1.0,0.0
0.07358322,-0.014064278,-0.019505767,0.008406848,-0.09989075,0.028973017,1.0,0.0
-0.13276252,0.87394583,-0.080158755,-0.43036923,-0.14219756,-0.039816316,0.0,0.0
-0.23291269,0.7883254,-0.47370133,-0.55518913,-0.102243796,-0.09881432,0.0,0.0
0.13051328,0.034197103,-0.008584709,-0.06574233,0.08998543,0.032440264,0.0,0.0
0.07987805,0.00015893937,-0.02126795,-1.5385535e-08,0.0020449646,-1.2775419e-09,0.0,0.0
-0.02766018,1.4609079,-0.18655948,-0.03852136,0.03136393,0.04170541,0.0,0.0
-0.19807263,1.399249,-0.6699361,-0.39198384,-0.096961014,-0.105776034,0.0,0.0
-0.080895804,-0.00025798322,2.4912042e-06,5.954409e-09,-0.003937053,-7.2642445e-07,0.0,1.0
-0.04574127,0.032272633,-0.049054883,-0.016203199,-0.047017694,0.09513158,0.0,0.0
0.3589306,-0.083226435,-0.18448104,-0.17336784,-0.3574692,-0.7389097,1.0,1.0
-0.2259533,0.7432181,-0.13253373,-0.307579,-0.19308034,-0.02790027,0.0,0.0
-0.2198904,-0.028481402,-0.22436579,-0.003296794,0.21990852,0.059600264,0.0,0.0
0.04596901,1.3069379,0.554515,-0.6705664,-0.004498185,0.07189621,0.0,0.0
-0.09229574,0.020564685,0.0055674915,-0.0273331,-0.005981876,-0.021178102,0.0,0.0
-0.00060997007,0.57875156,0.024305161,-0.52107894,-0.015511564,0.038344473,0.0,0.0
-0.16137,0.11210462,0.49658132,-0.38733146,0.057675287,0.1159784,0.0,0.0
0.030410195,1.3464553,0.14512393,-0.4781304,0.045326788,-0.15396821,0.0,0.0
-0.09487514,-0.010627082,0.25584912,-0.18061426,0.0085524935,-0.3591134,1.0,1.0
0.29452324,1.2372843,0.45656592,-0.5003208,0.23908998,0.11820364,0.0,0.0
-0.13224259,0.3617233,0.1644444,-0.34100202,0.05063566,-0.08022329,0.0,0.0
0.2215269,0.74043405,0.1913661,-0.4263205,0.29671335,0.059397347,0.0,0.0
-0.071194746,1.1544713,-0.35035232,-0.80699503,-0.1420409,-0.3890403,0.0,0.0
-0.13248424,0.0021125532,6.837517e-08,-1.5386602e-08,-0.024747651,-1.2642256e-07,1.0,1.0
-0.23257017,0.11290771,0.03711156,-0.03352579,0.0099198185,-0.01777799,0.0,0.0
0.49250954,-0.12788114,-0.00015467542,1.0456052e-05,-0.117254585,5.1633695e-05,1.0,0.0
0.13971433,1.1872554,0.36685812,-0.74243176,-0.009464559,0.08106754,0.0,0.0
0.023359204,1.4964235,0.107429944,-0.10725045,-0.026443949,-0.02398503,0.0,0.0
-0.09077521,0.096951135,0.18282738,-0.24522708,0.026451675,0.043616973,0.0,0.0
0.08579035,-0.0027368807,-0.016669236,0.014820954,-0.020652428,0.05136357,1.0,0.0
-0.17994185,0.09971553,0.0035057613,-0.0052455324,-0.041437782,0.13118717,0.0,0.0
0.16339616,0.4313065,-0.076938316,-0.47879627,0.07019159,-0.10773571,0.0,0.0
0.16380186,-0.012646642,0.07394794,-0.007636809,-0.08413762,-0.024996955,1.0,1.0
0.113352105,-0.0075109624,-0.1962781,0.059491023,0.051626377,-0.03468385,1.0,1.0
-0.00968256,1.4224657,-0.24485663,0.08852743,0.011040509,0.0548505,0.0,0.0
-0.6320952,0.7967946,0.18212108,-0.08721917,-0.413001,0.32010794,0.0,0.0
0.03184719,1.4975969,0.1285127,-0.2392632,0.05698516,-0.04407869,0.0,0.0
0.2965006,0.44641608,-0.17572263,-0.31873447,0.074364156,-0.08601024,0.0,0.0
0.2686715,0.42497408,0.007601389,-0.5042927,0.027036978,-0.05203535,0.0,0.0
-0.016722297,-0.0007924581,-0.062236167,2.5087745e-08,-0.00034669726,-1.1511306e-08,1.0,1.0
-0.3527494,0.44006017,0.13614818,-0.42114273,-0.09462074,0.008593496,0.0,0.0
0.1675827,-0.0026075982,-0.24420424,-0.1886921,-0.05397331,-0.014456448,0.0,0.0
0.115878776,-0.00072665454,1.4943717e-07,-1.4125192e-09,0.00095460744,-7.861739e-08,0.0,0.0
0.31320485,0.39336714,-0.38979936,-0.32628155,0.01643895,-0.0876126,0.0,0.0
-0.1536006,-0.005858221,4.994551e-07,6.153752e-09,0.033843007,-2.0092975e-07,1.0,1.0
-0.16221027,0.33664313,0.15044239,-0.38047037,-0.029016452,-0.011537345,0.0,0.0
0.13232517,1.3809601,0.56326437,-0.35124767,0.06806787,0.09498927,0.0,0.0
-0.10349693,-0.0013380551,0.036865536,9.708288e-07,0.0006199121,2.247331e-07,1.0,0.0
0.13115712,0.17993511,0.053943146,-0.28474522,0.029007042,0.016881207,0.0,0.0
0.15683098,0.60237604,0.19050351,-0.54126966,0.10167105,0.09955763,0.0,0.0
-0.5186703,-0.013625898,0.58901083,-0.5164165,-0.5385897,0.08625008,0.0,0.0
0.0043961527,0.048221048,0.15411171,-0.2666549,0.050307285,0.009853244,0.0,0.0
0.09613562,0.063184984,0.09390092,-0.32847768,0.035395663,0.004131838,0.0,0.0
-0.115194894,0.703768,-0.0022078892,-0.552406,-0.11243773,0.08081106,0.0,0.0
-0.09525194,1.3783721,-0.27174237,-0.47547835,-0.641957,-0.021912422,0.0,0.0
-0.036432933,-0.0009813571,6.29672e-05,-6.993557e-07,-0.0030306403,-1.7911452e-05,1.0,1.0
-0.116826154,1.4487296,-0.7052747,-0.094350934,-0.044909555,-0.14424798,0.0,0.0
-0.117144205,1.1292765,-0.59271604,-0.77974856,-0.07495069,-0.16522224,0.0,0.0
0.049380302,-0.0008001113,-4.5752864e-07,-3.881217e-10,-0.001222338,1.9624413e-07,1.0,1.0
0.07008896,-0.007062569,-0.005588237,0.02060669,0.046906058,-0.068781294,0.0,1.0
0.031529237,0.7930458,0.11911197,-0.6221997,-0.10070426,0.07462481,0.0,0.0
0.20635939,-0.011752107,-1.473171e-07,2.2713873e-08,-0.08154577,1.501145e-07,1.0,1.0
0.0276062,0.74552137,0.082717314,-0.5464572,-0.026960457,0.003807007,0.0,0.0
0.16406211,0.22867242,0.13377303,-0.3537811,0.0069794627,0.0211017,0.0,0.0
0.053960036,1.3938692,0.5129701,-0.19564956,0.0028329967,0.111373916,0.0,0.0
-0.04970503,0.6951024,-0.018753875,-0.4898027,-0.08390981,0.033348843,0.0,0.0
0.026493644,0.17685722,-0.07458724,-0.29161045,-0.028292697,0.006709692,0.0,0.0
0.04528303,-0.0010620379,8.503753e-07,1.3052498e-09,-0.00084332237,-2.925779e-07,1.0,1.0
0.05369959,-0.0011618519,3.9498655e-08,5.340215e-11,0.0022452264,-9.528406e-08,1.0,1.0
-0.16832046,0.17767675,0.114667594,-0.35953197,-0.04698564,0.04154484,0.0,0.0
-0.11600971,0.055969056,0.023557266,-0.04838747,0.071923465,-0.07046125,0.0,0.0
0.26977453,-0.013584056,0.014870425,0.016153006,-0.09251874,0.05297762,1.0,1.0
0.18389273,0.2012948,-0.47489223,-0.25401866,-0.079581395,-0.07363371,0.0,0.0
-0.0035531998,0.0001652336,-0.0052797324,6.403506e-07,0.0019055316,-2.9915833e-07,0.0,0.0
-0.11497183,0.039349806,0.004634052,-0.094761275,-0.039723188,-0.06195078,0.0,0.0
-0.2247599,0.8776048,-0.61140907,-0.60231495,-0.01616938,-0.027200729,0.0,0.0
0.120912455,0.080632865,-0.11443422,-0.0499995,0.0072268425,-0.06423962,0.0,0.0
-0.008495617,0.029261766,-0.07605062,-0.042549033,0.011962009,-0.0010112349,0.0,0.0
0.0027863502,-0.0013185287,2.5658714e-05,1.8182996e-08,-0.0006686353,-7.3944307e-06,1.0,1.0
-0.088784024,0.49047604,0.022137202,-0.4261266,-0.036743168,0.03755033,0.0,0.0
-0.11637411,0.24952485,0.29946676,-0.5102446,0.029594865,0.040997297,0.0,0.0
0.23930569,0.9603008,0.5341116,-0.7015788,0.13648392,0.10977669,0.0,0.0
-0.010067845,0.30599922,0.11882603,-0.44176862,-0.0034361833,0.034657516,0.0,0.0
0.056222916,0.06609651,-0.16660708,-0.14319488,0.030190002,-0.024394115,0.0,0.0
0.09061928,0.020531282,-0.079907335,-0.045067843,0.0030616997,-0.024168443,0.0,0.0
-0.038969517,0.62171817,0.02580339,-0.4553274,-0.083899185,0.0047785253,0.0,0.0
-0.27836403,-0.046256974,-0.26191956,-0.060415115,0.33211318,0.17456453,1.0,0.0
0.04914417,0.829302,0.11937489,-0.6523546,-0.058381,0.0015731292,0.0,0.0
0.09157868,1.3600559,0.24183142,-0.29194966,0.019328274,-0.0070772,0.0,0.0
0.090566255,-0.0013141655,0.016007647,-0.00013133949,-0.0011642099,-3.059164e-05,1.0,0.0
0.24409504,0.62920076,0.07394388,-0.47232345,0.286059,-0.021730427,0.0,0.0
0.15210132,0.014614973,-0.15544277,-0.025832644,0.12562074,-0.1019014,1.0,1.0
0.011344338,0.12137197,0.121267475,-0.3222067,0.021348579,0.02957271,0.0,0.0
-0.09598398,-0.001070621,-1.0180171e-08,-1.1039802e-10,-0.00042537085,1.3930706e-08,1.0,1.0
0.15275297,0.13982135,-0.021183839,-0.33800143,0.025181979,-0.06331094,0.0,0.0
0.22481565,0.27357376,-0.20155556,-0.18427567,0.008015031,-0.09516661,0.0,0.0
-0.11021318,0.3882667,0.069934055,-0.4551775,-0.034825884,0.05050843,0.0,0.0
-0.3878909,0.6982777,0.22567317,-0.22746857,-0.21373302,0.19858351,0.0,0.0
0.21461391,0.04708508,-0.17404842,-0.08110047,0.03910114,-0.049995396,0.0,0.0
0.0063510896,-0.00029764415,-0.0050140265,-1.0480352e-05,-0.0009881195,0.0014961447,0.0,0.0
-0.08733568,-0.0013146662,0.00021775071,7.477614e-06,0.0006481296,-5.6965488e-05,1.0,0.0
0.31901836,0.8287668,0.052966535,-0.0102079315,0.15073773,-0.023526885,0.0,0.0
0.47924012,0.9308101,0.18689011,-0.19122854,0.38989693,0.06279105,0.0,0.0
0.008179188,-0.0037886642,-0.17956214,0.00695867,0.02276662,-0.025268773,1.0,1.0
-0.099850655,-0.00079199317,0.20530418,-0.00014033484,0.0018429528,-3.4349163e-05,1.0,0.0
-0.30774435,0.5291998,0.017812395,-0.22805816,-0.19475465,-0.04935871,0.0,0.0
-0.11342087,0.12814616,0.24947909,-0.4587374,0.023176964,0.07211317,0.0,0.0
-0.104897216,-0.0012731099,9.968941e-08,1.1852407e-10,0.00032670962,-7.637681e-08,1.0,0.0
-0.07241783,1.0413617,-0.109501265,-0.78635496,-0.11616212,0.018365888,0.0,0.0
-0.066169836,0.82695794,-0.047702316,-0.5739104,-0.1060503,0.02074516,0.0,0.0
0.010199642,1.3887097,0.511001,-0.50618863,-0.01013265,-0.08386182,0.0,0.0
-0.11841965,0.094065435,-0.066441566,-0.09525788,-0.055418395,-0.06989945,0.0,0.0
0.062551305,-0.00047692299,-0.004135076,9.884185e-06,0.0023199208,-4.50395e-06,0.0,0.0
-0.1659008,1.1344099,-0.31387174,-0.6730866,-0.07915492,-0.08108682,0.0,0.0
0.14120789,1.4783571,0.63016766,-0.123021096,0.013417437,0.17927095,0.0,0.0
-0.09813623,0.02339059,-0.021858074,-0.043915413,0.034440026,-0.09287789,0.0,0.0
-0.34684652,0.2945906,0.20172267,-0.35788363,-0.058053426,0.024468753,0.0,0.0
-0.37586302,-0.07707184,-0.011422645,-1.0123154e-05,0.20169814,-0.01250192,1.0,1.0
0.19915132,-0.018281855,0.06811778,-0.0064884145,-0.13523363,-0.02061542,1.0,1.0
